x,y,w,h
0.454167,0.289224,0.35,0.085345
0.454167,0.375431,0.347222,0.090517
0.516667,0.447414,0.347222,0.068966
0.525,0.474138,0.347222,0.07931
0.507639,0.423276,0.3625,0.077586
0.539583,0.477586,0.334722,0.07069
0.5,0.452155,0.336111,0.087069
0.569444,0.478017,0.316667,0.080172
0.527778,0.453879,0.338889,0.076724
0.582639,0.497845,0.390278,0.080172
0.464583,0.456034,0.354167,0.081034
0.502778,0.447845,0.280556,0.085345
0.451389,0.444397,0.291667,0.081897
0.684028,0.408621,0.273611,0.094828
0.4375,0.459483,0.311111,0.086207
0.471528,0.53319,0.293056,0.107759
0.44375,0.394397,0.370833,0.066379
0.329861,0.459483,0.423611,0.072414
0.364583,0.563362,0.373611,0.076724
0.442361,0.447845,0.398611,0.075
0.452083,0.444397,0.384722,0.061207
0.522222,0.510776,0.369444,0.080172
0.434722,0.353879,0.372222,0.083621
0.502778,0.446983,0.405556,0.057759
0.51875,0.442672,0.365278,0.080172
0.553472,0.45,0.393056,0.07069
0.486806,0.409483,0.376389,0.060345
0.508333,0.45,0.397222,0.058621
0.496528,0.365517,0.4125,0.068966
0.485417,0.440086,0.376389,0.071552
0.544444,0.390086,0.405556,0.076724
0.581944,0.445259,0.366667,0.073276
0.690278,0.500431,0.375,0.073276
0.40625,0.434483,0.390278,0.060345
0.459722,0.487931,0.327778,0.077586
0.3375,0.434914,0.330556,0.078448
0.504167,0.465948,0.325,0.080172
0.532639,0.501724,0.315278,0.074138
0.361806,0.285776,0.318056,0.080172
0.501389,0.465517,0.319444,0.077586
0.463194,0.443966,0.309722,0.07931
0.541667,0.480172,0.316667,0.072414
0.51875,0.421983,0.331944,0.083621
0.514583,0.39181,0.320833,0.069828
0.504861,0.474138,0.326389,0.077586
0.44375,0.341379,0.331944,0.082759
0.477083,0.446983,0.323611,0.085345
0.505556,0.325862,0.316667,0.075862
0.660417,0.493534,0.334722,0.076724
0.498611,0.417672,0.325,0.085345
0.45625,0.407759,0.306944,0.084483
0.427778,0.460776,0.319444,0.088793
0.577778,0.525862,0.341667,0.077586
0.422222,0.432328,0.308333,0.071552
0.375694,0.473276,0.323611,0.077586
0.475,0.439224,0.325,0.075
0.478472,0.361207,0.326389,0.081034
0.544444,0.440948,0.316667,0.083621
0.584722,0.47069,0.313889,0.075862
0.567361,0.455603,0.329167,0.080172
0.434028,0.515086,0.318056,0.078448
0.470833,0.464655,0.422222,0.084483
0.536111,0.431897,0.419444,0.072414
0.495833,0.484914,0.388889,0.069828
0.427083,0.459052,0.398611,0.071552
0.422917,0.431466,0.401389,0.068103
0.445833,0.441379,0.408333,0.081034
0.472222,0.494397,0.427778,0.073276
0.536111,0.414224,0.302778,0.075
0.526389,0.38319,0.283333,0.075
0.443056,0.511638,0.294444,0.085345
0.476389,0.557759,0.291667,0.081034
0.431944,0.403448,0.325,0.081034
0.551389,0.416379,0.313889,0.081034
0.540278,0.45431,0.308333,0.07931
0.513194,0.461638,0.304167,0.085345
0.5,0.439224,0.275,0.097414
0.29375,0.452155,0.329167,0.083621
0.538194,0.446983,0.295833,0.097414
0.280556,0.510776,0.294444,0.093966
0.589583,0.49569,0.315278,0.086207
0.513194,0.374569,0.295833,0.111207
0.285417,0.390517,0.334722,0.081034
0.39375,0.543534,0.3375,0.078448
0.601389,0.465517,0.358333,0.084483
0.40625,0.39569,0.351389,0.07069
0.515972,0.471121,0.331944,0.073276
0.604861,0.475862,0.376389,0.07931
0.463194,0.4625,0.3625,0.080172
0.400694,0.507759,0.345833,0.07069
0.460417,0.361207,0.345833,0.075862
0.536111,0.439224,0.35,0.080172
0.541667,0.437931,0.355556,0.081034
0.686806,0.568966,0.348611,0.07931
0.445833,0.412069,0.352778,0.062069
0.53125,0.501293,0.331944,0.066379
0.5375,0.471983,0.369444,0.076724
0.625694,0.385345,0.351389,0.072414
0.475,0.477155,0.344444,0.073276
0.375,0.515086,0.344444,0.088793
0.490972,0.425,0.334722,0.082759
0.378472,0.542241,0.345833,0.075862
0.319444,0.414224,0.333333,0.076724
0.426389,0.320259,0.330556,0.085345
0.465972,0.471121,0.334722,0.080172
0.503472,0.515948,0.320833,0.083621
0.647917,0.431897,0.329167,0.074138
0.4375,0.388793,0.363889,0.075862
0.665278,0.421983,0.366667,0.066379
0.444444,0.50431,0.288889,0.082759
0.463194,0.45431,0.276389,0.086207
0.304861,0.577155,0.326389,0.083621
0.509028,0.473707,0.290278,0.087069
0.393056,0.443103,0.297222,0.084483
0.5625,0.418534,0.286111,0.088793
0.300694,0.438362,0.259722,0.088793
0.454167,0.403448,0.327778,0.086207
0.513194,0.447845,0.279167,0.083621
0.429167,0.473707,0.366667,0.09569
0.621528,0.460776,0.3125,0.083621
0.519444,0.331897,0.308333,0.075862
0.7,0.418534,0.316667,0.085345
0.76875,0.320259,0.309722,0.080172
0.495139,0.4875,0.301389,0.075
0.496528,0.474138,0.323611,0.075862
0.761806,0.556466,0.329167,0.066379
0.415972,0.337069,0.318056,0.081034
0.571528,0.440086,0.320833,0.081897
0.372222,0.368534,0.341667,0.083621
0.525,0.44569,0.355556,0.086207
0.522917,0.447845,0.340278,0.075
0.611111,0.509483,0.344444,0.07069
0.36875,0.473707,0.323611,0.078448
0.469444,0.478879,0.325,0.071552
0.483333,0.460776,0.363889,0.085345
0.641667,0.522414,0.336111,0.075862
0.524306,0.4125,0.331944,0.076724
0.461111,0.5125,0.338889,0.080172
0.515278,0.462931,0.330556,0.077586
0.523611,0.419397,0.336111,0.088793
0.543056,0.409914,0.361111,0.085345
0.600694,0.446983,0.304167,0.088793
0.389583,0.465517,0.3125,0.075862
0.459722,0.452155,0.347222,0.078448
0.504861,0.534914,0.340278,0.080172
0.56875,0.447845,0.318056,0.076724
0.454167,0.492672,0.347222,0.083621
0.567361,0.408621,0.331944,0.07931
0.488889,0.386638,0.327778,0.081897
0.407639,0.550862,0.320833,0.087931
0.427083,0.443103,0.315278,0.086207
0.511806,0.419397,0.331944,0.090517
0.522917,0.478879,0.340278,0.083621
0.418056,0.465517,0.338889,0.084483
0.559028,0.362069,0.309722,0.07931
0.469444,0.438362,0.327778,0.092241
0.478472,0.533621,0.323611,0.067241
0.543056,0.404741,0.319444,0.081897
0.416667,0.464224,0.313889,0.078448
0.446528,0.367672,0.329167,0.083621
0.470139,0.475862,0.334722,0.084483
0.400694,0.459052,0.334722,0.087069
0.442361,0.466379,0.326389,0.07069
0.436806,0.482759,0.331944,0.077586
0.500694,0.495259,0.306944,0.081897
0.484028,0.442241,0.334722,0.082759
0.396528,0.411207,0.326389,0.075862
0.541667,0.4625,0.283333,0.085345
0.421528,0.428017,0.334722,0.080172
0.592361,0.400862,0.343056,0.074138
0.664583,0.460776,0.331944,0.078448
0.428472,0.473707,0.309722,0.093966
0.4375,0.490517,0.330556,0.081034
0.4,0.407759,0.294444,0.112069
0.285417,0.392672,0.276389,0.081897
0.359028,0.471983,0.343056,0.071552
0.720833,0.4875,0.3,0.092241
0.486111,0.474138,0.302778,0.07931
0.618056,0.382328,0.308333,0.090517
0.557639,0.507759,0.309722,0.082759
0.525,0.425431,0.277778,0.085345
0.592361,0.499138,0.281944,0.087931
0.517361,0.446121,0.281944,0.093966
0.374306,0.400431,0.323611,0.076724
0.533333,0.456034,0.283333,0.086207
0.549306,0.457759,0.290278,0.108621
0.611806,0.442672,0.2875,0.090517
0.363194,0.483621,0.226389,0.124138
0.708333,0.312069,0.333333,0.081034
0.314583,0.386207,0.348611,0.072414
0.488889,0.362069,0.347222,0.072414
0.458333,0.449569,0.336111,0.073276
0.297917,0.384052,0.351389,0.078448
0.579167,0.462931,0.341667,0.081034
0.699306,0.499138,0.348611,0.065517
0.489583,0.456466,0.359722,0.071552
0.385417,0.403017,0.340278,0.075
0.397917,0.477155,0.3375,0.078448
0.422222,0.441379,0.35,0.075862
0.538194,0.487931,0.331944,0.068966
0.39375,0.47069,0.331944,0.074138
0.725,0.605172,0.319444,0.072414
0.529167,0.4625,0.344444,0.076724
0.505556,0.375862,0.333333,0.081034
0.519444,0.472414,0.333333,0.075862
0.524306,0.468966,0.340278,0.074138
0.744444,0.292241,0.338889,0.067241
0.54375,0.457328,0.356944,0.078448
0.611806,0.401293,0.368056,0.069828
0.690278,0.294397,0.363889,0.069828
0.389583,0.439224,0.340278,0.090517
0.651389,0.358621,0.344444,0.077586
0.450694,0.477155,0.323611,0.073276
0.635417,0.409483,0.390278,0.062069
0.621528,0.421552,0.334722,0.081034
0.578472,0.434052,0.340278,0.078448
0.509722,0.459052,0.361111,0.068103
0.565278,0.460776,0.330556,0.085345
0.442361,0.495259,0.320833,0.081897
0.624306,0.337931,0.356944,0.07931
0.469444,0.458621,0.325,0.081034
0.252778,0.459914,0.333333,0.088793
0.53125,0.461207,0.345833,0.087931
0.507639,0.494828,0.329167,0.087931
0.378472,0.358621,0.348611,0.072414
0.457639,0.511207,0.323611,0.081034
0.5625,0.497845,0.333333,0.078448
0.328472,0.442672,0.340278,0.075
0.628472,0.374138,0.323611,0.087931
0.622917,0.387931,0.326389,0.072414
0.578472,0.401293,0.345833,0.080172
0.455556,0.399138,0.347222,0.068966
0.645139,0.378879,0.343056,0.071552
0.501389,0.446983,0.336111,0.085345
0.422917,0.488362,0.351389,0.083621
0.609722,0.392241,0.341667,0.091379
0.61875,0.387931,0.340278,0.07931
0.516667,0.410345,0.355556,0.075862
0.613889,0.406466,0.363889,0.078448
0.531944,0.421983,0.316667,0.080172
0.576389,0.516379,0.344444,0.072414
0.474306,0.421983,0.345833,0.083621
0.430556,0.440948,0.363889,0.090517
0.397917,0.43319,0.348611,0.075
0.373611,0.504741,0.330556,0.080172
0.508333,0.507328,0.355556,0.075
0.418056,0.409914,0.338889,0.076724
0.295833,0.356897,0.313889,0.084483
0.452778,0.443103,0.35,0.077586
0.584028,0.324138,0.340278,0.07931
0.486111,0.448707,0.338889,0.083621
0.45,0.421121,0.325,0.080172
0.461111,0.463362,0.355556,0.083621
0.49375,0.418534,0.3375,0.071552
0.516667,0.479741,0.347222,0.087069
0.509028,0.426293,0.331944,0.073276
0.531944,0.531034,0.325,0.082759
0.588194,0.34569,0.265278,0.098276
0.580556,0.473707,0.2,0.142241
0.55625,0.444397,0.251389,0.109483
0.425694,0.446983,0.259722,0.099138
0.463194,0.381034,0.376389,0.067241
0.44375,0.349569,0.320833,0.081897
0.495833,0.49181,0.311111,0.085345
0.409028,0.494828,0.368056,0.075862
0.536806,0.447845,0.370833,0.071552
0.419444,0.498276,0.305556,0.089655
0.375,0.477155,0.35,0.088793
0.534722,0.601724,0.366667,0.065517
0.471528,0.349138,0.370833,0.082759
0.639583,0.464655,0.3625,0.072414
0.600694,0.447414,0.365278,0.082759
0.500694,0.504741,0.398611,0.066379
0.508333,0.456466,0.363889,0.078448
0.588889,0.386207,0.363889,0.082759
0.517361,0.437931,0.398611,0.074138
0.555556,0.481034,0.402778,0.081034
0.416667,0.450431,0.375,0.059483
0.515972,0.45431,0.373611,0.072414
0.519444,0.565948,0.35,0.076724
0.461111,0.438793,0.383333,0.081034
0.515972,0.501724,0.401389,0.068966
0.518056,0.470259,0.391667,0.071552
0.529861,0.487931,0.348611,0.077586
0.440972,0.468534,0.368056,0.081897
0.395139,0.438362,0.3625,0.075
0.575694,0.306034,0.354167,0.075862
0.504861,0.444397,0.373611,0.068103
0.626389,0.469397,0.366667,0.068103
0.49375,0.466379,0.390278,0.075862
0.48125,0.431466,0.381944,0.076724
0.534028,0.433621,0.3625,0.072414
0.520833,0.496983,0.344444,0.078448
0.436111,0.45819,0.352778,0.076724
0.505556,0.409914,0.294444,0.085345
0.570833,0.439655,0.3,0.07931
0.697917,0.548707,0.318056,0.097414
0.4375,0.474569,0.319444,0.066379
0.589583,0.478017,0.293056,0.083621
0.519444,0.463362,0.297222,0.085345
0.517361,0.43319,0.359722,0.075
0.396528,0.457328,0.384722,0.083621
0.439583,0.391379,0.381944,0.07931
0.33125,0.437069,0.359722,0.07931
0.465972,0.514224,0.351389,0.087069
0.524306,0.409914,0.343056,0.073276
0.507639,0.419397,0.331944,0.080172
0.56875,0.455603,0.370833,0.085345
0.471528,0.514655,0.398611,0.075862
0.5625,0.328017,0.341667,0.075
0.413889,0.439655,0.372222,0.081034
0.456944,0.456466,0.352778,0.083621
0.625694,0.292241,0.381944,0.065517
0.461111,0.431034,0.355556,0.075862
0.511111,0.425,0.372222,0.072414
0.463889,0.474569,0.347222,0.078448
0.5625,0.525862,0.352778,0.077586
0.708333,0.457328,0.369444,0.081897
0.573611,0.507328,0.35,0.073276
0.50625,0.414655,0.376389,0.077586
0.523611,0.427586,0.355556,0.081034
0.539583,0.471552,0.376389,0.072414
0.44375,0.468534,0.354167,0.075
0.452778,0.438793,0.361111,0.067241
0.466667,0.423707,0.333333,0.062931
0.509028,0.475431,0.345833,0.081897
0.475,0.418103,0.255556,0.094828
0.56875,0.418966,0.2625,0.106897
0.584722,0.299138,0.277778,0.091379
0.502083,0.518966,0.2875,0.096552
0.449306,0.508621,0.279167,0.1
0.511806,0.464655,0.281944,0.093103
0.584028,0.415517,0.270833,0.098276
0.500694,0.471121,0.290278,0.09569
0.481944,0.447414,0.275,0.091379
0.639583,0.386638,0.281944,0.083621
0.546528,0.468103,0.279167,0.086207
0.5125,0.471552,0.286111,0.087931
0.411111,0.414224,0.258333,0.09569
0.567361,0.424138,0.276389,0.091379
0.532639,0.502155,0.2625,0.09569
0.484028,0.40431,0.231944,0.117241
0.518056,0.457759,0.261111,0.082759
0.5,0.441379,0.413889,0.084483
0.457639,0.457328,0.390278,0.073276
0.559028,0.424138,0.451389,0.063793
0.440278,0.438362,0.408333,0.066379
0.484028,0.468534,0.401389,0.062931
0.406944,0.478879,0.408333,0.071552
0.479861,0.401724,0.406944,0.068966
0.510417,0.369828,0.390278,0.062069
0.54375,0.39181,0.429167,0.075
0.574306,0.502586,0.4125,0.07069
0.540972,0.449138,0.459722,0.062069
0.466667,0.473707,0.391667,0.064655
0.588889,0.435345,0.263889,0.087931
0.528472,0.40431,0.281944,0.086207
0.469444,0.436207,0.288889,0.07931
0.578472,0.474569,0.273611,0.09569
0.333333,0.382759,0.297222,0.082759
0.345139,0.383621,0.268056,0.082759
0.48125,0.479741,0.281944,0.093966
0.349306,0.364655,0.284722,0.081034
0.380556,0.382759,0.272222,0.087931
0.556944,0.474138,0.277778,0.091379
0.638194,0.44181,0.270833,0.092241
0.427083,0.465086,0.273611,0.099138
0.522917,0.456466,0.268056,0.090517
0.434028,0.400431,0.248611,0.085345
0.655556,0.305172,0.277778,0.087931
0.60625,0.421121,0.276389,0.085345
0.666667,0.540948,0.266667,0.093966
0.702778,0.425,0.272222,0.087931
0.638889,0.432328,0.275,0.088793
0.552083,0.537931,0.284722,0.087931
0.434722,0.502155,0.269444,0.092241
0.648611,0.511638,0.280556,0.085345
0.320833,0.355603,0.288889,0.087069
0.552083,0.363362,0.309722,0.099138
0.431944,0.45431,0.311111,0.086207
0.261806,0.392672,0.301389,0.083621
0.54375,0.423707,0.2875,0.093966
0.263194,0.354741,0.306944,0.083621
0.495139,0.489224,0.240278,0.10431
0.691667,0.546983,0.325,0.081897
0.334722,0.421552,0.322222,0.086207
0.484722,0.332328,0.313889,0.085345
0.729861,0.421552,0.320833,0.084483
0.470833,0.443534,0.316667,0.085345
0.363194,0.475431,0.318056,0.092241
0.471528,0.44569,0.304167,0.082759
0.502083,0.485345,0.365278,0.074138
0.531944,0.369397,0.325,0.087069
0.441667,0.553017,0.325,0.107759
0.486806,0.483621,0.323611,0.089655
0.302778,0.430603,0.325,0.075
0.563194,0.45819,0.3125,0.087069
0.316667,0.461638,0.366667,0.078448
0.427083,0.403017,0.393056,0.075
0.547222,0.459052,0.363889,0.080172
0.438889,0.481034,0.369444,0.086207
0.431944,0.427155,0.375,0.080172
0.464583,0.425431,0.370833,0.076724
0.495139,0.446552,0.345833,0.07069
0.547222,0.530603,0.408333,0.073276
0.539583,0.446983,0.365278,0.085345
0.511111,0.419828,0.377778,0.07931
0.53125,0.506466,0.393056,0.069828
0.529167,0.495259,0.386111,0.075
0.427083,0.471983,0.390278,0.078448
0.464583,0.50819,0.370833,0.073276
0.438889,0.454741,0.363889,0.080172
0.502778,0.438362,0.377778,0.076724
0.4875,0.501724,0.361111,0.074138
0.515278,0.412931,0.363889,0.07931
0.60625,0.422414,0.393056,0.081034
0.472917,0.487931,0.370833,0.07069
0.458333,0.480603,0.358333,0.076724
0.418056,0.502155,0.377778,0.069828
0.473611,0.296121,0.366667,0.078448
0.647222,0.326724,0.363889,0.068966
0.386806,0.290086,0.351389,0.069828
0.610417,0.3625,0.354167,0.076724
0.480556,0.443534,0.425,0.059483
0.366667,0.413793,0.422222,0.082759
0.46875,0.440948,0.348611,0.062931
0.494444,0.435345,0.352778,0.075862
0.554861,0.463793,0.354167,0.07069
0.466667,0.451724,0.427778,0.074138
0.466667,0.425,0.413889,0.058621
0.472222,0.398707,0.355556,0.071552
0.436806,0.444397,0.351389,0.071552
0.536111,0.478879,0.35,0.076724
0.472222,0.423276,0.341667,0.07931
0.545833,0.376293,0.377778,0.073276
0.548611,0.464655,0.355556,0.084483
0.527083,0.327586,0.365278,0.072414
0.404861,0.413793,0.354167,0.077586
0.456944,0.359052,0.35,0.080172
0.704167,0.424569,0.341667,0.081897
0.44375,0.465517,0.334722,0.096552
0.390278,0.475,0.35,0.086207
0.440972,0.431034,0.348611,0.082759
0.461111,0.479741,0.380556,0.066379
0.463889,0.443103,0.347222,0.077586
0.418056,0.402155,0.338889,0.068103
0.464583,0.30819,0.356944,0.078448
0.402778,0.480603,0.347222,0.078448
0.572222,0.428017,0.369444,0.078448
0.731944,0.468966,0.366667,0.084483
0.423611,0.468534,0.438889,0.083621
0.508333,0.421121,0.352778,0.083621
0.480556,0.426293,0.35,0.087069
0.372917,0.446552,0.340278,0.07931
0.413889,0.481034,0.358333,0.086207
0.471528,0.365948,0.345833,0.064655
0.478472,0.460345,0.354167,0.081034
0.544444,0.489224,0.347222,0.076724
0.484722,0.392672,0.355556,0.083621
0.339583,0.426724,0.351389,0.082759
0.495139,0.487069,0.348611,0.074138
0.542361,0.469397,0.3375,0.080172
0.461806,0.473707,0.204167,0.116379
0.425,0.450862,0.438889,0.067241
0.444444,0.459914,0.366667,0.075
0.551389,0.422414,0.394444,0.063793
0.484028,0.473276,0.3875,0.07069
0.503472,0.498707,0.395833,0.071552
0.515972,0.482328,0.420833,0.075
0.656944,0.401724,0.402778,0.072414
0.433333,0.419397,0.405556,0.071552
0.497917,0.476293,0.398611,0.071552
0.534722,0.391379,0.408333,0.065517
0.59375,0.351293,0.4375,0.066379
0.501389,0.512069,0.411111,0.082759
0.476389,0.449569,0.391667,0.068103
0.522917,0.475862,0.406944,0.07931
0.503472,0.415517,0.234722,0.117241
0.516667,0.442241,0.383333,0.068966
0.478472,0.419828,0.4125,0.068966
0.417361,0.464224,0.3875,0.081897
0.506944,0.443966,0.422222,0.074138
0.413889,0.459483,0.375,0.077586
0.529861,0.467672,0.370833,0.081897
0.458333,0.337931,0.361111,0.077586
0.445833,0.481034,0.355556,0.077586
0.440972,0.446121,0.376389,0.078448
0.45,0.452586,0.377778,0.084483
0.530556,0.365948,0.391667,0.062931
0.448611,0.438362,0.369444,0.071552
0.482639,0.414655,0.379167,0.068966
0.503472,0.438793,0.3875,0.065517
0.582639,0.392672,0.390278,0.066379
0.429167,0.413362,0.411111,0.076724
0.417361,0.439655,0.379167,0.084483
0.44375,0.4625,0.393056,0.061207
0.563194,0.465086,0.440278,0.064655
0.572917,0.342241,0.393056,0.075862
0.672222,0.289224,0.386111,0.068103
0.436806,0.557759,0.384722,0.065517
0.475,0.484483,0.377778,0.07069
0.479167,0.442672,0.369444,0.071552
0.484028,0.375862,0.401389,0.075862
0.509028,0.45431,0.381944,0.077586
0.397917,0.421983,0.406944,0.064655
0.554167,0.465517,0.383333,0.063793
0.411806,0.454741,0.368056,0.073276
0.641667,0.449138,0.375,0.07069
0.414583,0.425431,0.395833,0.061207
0.391667,0.512069,0.363889,0.07931
0.468056,0.460345,0.369444,0.063793
0.563889,0.374569,0.25,0.10431
0.645139,0.419397,0.304167,0.075
0.75,0.43319,0.294444,0.075
0.579167,0.49569,0.302778,0.077586
0.336111,0.402586,0.294444,0.07931
0.430556,0.40431,0.291667,0.081034
0.475,0.490086,0.308333,0.078448
0.610417,0.492241,0.298611,0.086207
0.499306,0.434052,0.298611,0.081897
0.452083,0.403879,0.295833,0.081897
0.535417,0.368966,0.304167,0.091379
0.556944,0.304741,0.3,0.081897
0.501389,0.484052,0.319444,0.09569
0.460417,0.411638,0.3125,0.090517
0.538889,0.472414,0.319444,0.094828
0.498611,0.311638,0.308333,0.078448
0.475,0.478448,0.297222,0.087931
0.490972,0.465948,0.295833,0.078448
0.496528,0.409052,0.295833,0.078448
0.485417,0.446121,0.293056,0.078448
0.516667,0.486207,0.327778,0.075862
0.420833,0.340517,0.316667,0.082759
0.396528,0.4125,0.379167,0.075
0.482639,0.462931,0.356944,0.077586
0.508333,0.458621,0.322222,0.084483
0.563889,0.457759,0.294444,0.086207
0.613194,0.45819,0.315278,0.081897
0.304167,0.430172,0.358333,0.067241
0.411111,0.385776,0.383333,0.071552
0.466667,0.428879,0.35,0.071552
0.571528,0.411638,0.3875,0.081897
0.479861,0.529741,0.368056,0.061207
0.5375,0.44181,0.355556,0.062931
0.518056,0.440948,0.316667,0.083621
0.54375,0.417672,0.351389,0.076724
0.386806,0.475862,0.404167,0.072414
0.592361,0.422414,0.379167,0.072414
0.552778,0.457759,0.380556,0.067241
0.460417,0.463362,0.379167,0.083621
0.438889,0.478879,0.352778,0.076724
0.470833,0.472414,0.369444,0.072414
0.561111,0.469397,0.363889,0.068103
0.434722,0.548707,0.375,0.076724
0.504167,0.48319,0.361111,0.083621
0.61875,0.444828,0.345833,0.077586
0.3875,0.450431,0.366667,0.069828
0.420833,0.421983,0.397222,0.076724
0.413194,0.462069,0.354167,0.072414
0.489583,0.450431,0.393056,0.071552
0.502778,0.423276,0.352778,0.084483
0.445833,0.456897,0.361111,0.074138
0.458333,0.492672,0.355556,0.073276
0.518056,0.440948,0.363889,0.080172
0.563194,0.46681,0.393056,0.066379
0.572222,0.428879,0.361111,0.081897
0.574306,0.551293,0.354167,0.078448
0.726389,0.294397,0.372222,0.075
0.477083,0.45431,0.381944,0.068966
0.525694,0.431034,0.409722,0.065517
0.527083,0.491379,0.368056,0.074138
0.536806,0.443966,0.348611,0.075862
0.520139,0.471552,0.395833,0.07069
0.492361,0.563793,0.365278,0.065517
0.490972,0.442672,0.3125,0.081897
0.647222,0.489224,0.363889,0.078448
0.390278,0.510776,0.369444,0.081897
0.3625,0.392241,0.363889,0.058621
0.470833,0.475,0.366667,0.081034
0.509722,0.523276,0.366667,0.082759
0.436806,0.456466,0.365278,0.081897
